ISBN,title,author,genre,language,url,description
9780099584575.0,The Gene,Siddhartha Mukherjee,Non-fiction,English,https://zangakbookstore.am/en/the-gene,"** NEW YORK TIMES NUMBER ONE BESTSELLER **

The Gene is the story of one of the most powerful and dangerous ideas in our history from the author of The Emperor of All Maladies.

The story begins in an Augustinian abbey in 1856, and takes the reader from Darwin's groundbreaking theory of evolution, to the horrors of Nazi eugenics, to present day and beyond - as we learn to ""read"" and ""write"" the human genome that unleashes the potential to change the fates and identities of our children.

Majestic in its scope and ambition, The Gene provides us with a definitive account of the epic history of the quest to decipher the master-code that makes and defines humans - and paints a fascinating vision of both humanity's past and future.

For fans of Sapiens by Yuval Noah Harari, A Brief History of Time by Stephen Hawking and Being Mortal by Atul Gwande.

'Siddhartha Mukherjee is the perfect person to guide us through the past, present, and future of genome science' Bill Gates

'A thrilling and comprehensive account of what seems certain to be the most radical, controversial and, to borrow from the subtitle, intimate science of our time…Read this book and steel yourself for what comes next' Sunday Times"
9780099589341.0,Sense and Sensibility,Jane Austen,Fiction,English,https://zangakbookstore.am/en/sense-and-sensibility-4,Elinor is as prudent as her sister Marianne is impetuous. Each must learn from the other after they are they are forced by their father's death to leave their home and enter into the contests of polite society. The charms of unsuitable men and the schemes of rival ladies mean that their paths to success are thwart with disappointment but together they attempt to find a way to happiness.
9780099589693.0,Island,Aldous Huxley,Fiction,English,https://zangakbookstore.am/en/island-1,"In the novel Huxley considered his most important, he transports us to the remote Pacific island of Pala, where an ideal society has flourished for 120 years. Inevitably, this island of bliss attracts the envy and enmity of the surrounding world. A conspiracy is underway to take over Pala, and events are set in motion when an agent of the conspirators, a newspaperman named Faranby, is shipwrecked there. What Faranby doesn't expect is how his time with the people of Pala will revolutionize all his values and—to his amazement—give him hope."
9780099590088.0,Sapiens,Yuval Noah Harari,Bestsellers,English,https://zangakbookstore.am/en/sapiens-1,"'Interesting and provocative... It gives you a sense of how briefly we've been on this Earth' Barack Obama

What makes us brilliant? What makes us deadly? What makes us Sapiens?

One of the world's preeminent historians and thinkers, Yuval Noah Harari challenges everything we know about being human.

Earth is 4.5 billion years old. In just a fraction of that time, one species among countless others has conquered it: us.

In this bold and provocative book, Yuval Noah Harari explores who we are, how we got here and where we're going.

**ONE OF THE GUARDIAN'S 100 BEST BOOKS OF THE 21st CENTURY**

PRAISE FOR SAPIENS:

'Jaw-dropping from the first word to the last... It may be the best book I've ever read' Chris Evans

'Startling... It changes the way you look at the world' Simon Mayo

'I would recommend Sapiens to anyone who's interested in the history and future of our species' Bill Gates"
9780099590187.0,Some Rain Must Fall,Karl Ove Knausgaard,Fiction,English,https://zangakbookstore.am/en/some-rain-must-fall-1,"An exhilarating story of ambition, joy and failure in early manhood from the international phenomenon, Karl Ove Knausgaard.

* Karl Ove Knausgaard's dazzling new novel, The Morning Star, is available to pre-order now *

As the youngest student to be admitted to Bergen's prestigious Writing Academy, Karl Ove arrives full of excitement and writerly aspirations. Soon though, he is stripped of his youthful illusions. His writing is revealed to be puerile and clichéd, and his social efforts are a dismal failure. He drowns his shame in drink and rock music.

Then, little by little, things begin to change. He falls in love, gives up writing and the beginnings of an adult life take shape. That is, until his self-destructive binges and the irresistible lure of the writer's struggle pull him back.

'Breathtaking... Knausgaard has a rare talent for making everyday life seem fascinating'
The Times"
9780099590378.0,Colorless Tsukuru Tazaki and His Years of Pilgrimage,Haruki Murakami,Fiction,English,https://zangakbookstore.am/en/colorless-tsukuru-tazaki-and-his-years-of-pilgrimage,"A mesmerising mystery story about friendship from the internationally bestselling author of Norwegian Wood and 1Q84

Tsukuru Tazaki had four best friends at school. By chance all of their names contained a colour. The two boys were called Akamatsu, meaning 'red pine', and Oumi, 'blue sea', while the girls' names were Shirane, 'white root', and Kurono, 'black field'. Tazaki was the only last name with no colour in it.

One day Tsukuru Tazaki's friends announced that they didn't want to see him, or talk to him, ever again.

Since that day Tsukuru has been floating through life, unable to form intimate connections with anyone. But then he meets Sara, who tells him that the time has come to find out what happened all those years ago."
9780099590422.0,Hear the Wind Sing,Haruki Murakami,Fiction,English,https://zangakbookstore.am/en/hear-the-wind-sing,"Hear the Wind Sing is Murakami's first novel, available for the first time in English outside Japan.

In Hear the Wind Sing the narrator is home from college on his summer break. He spends his time drinking beer and smoking in J's Bar with the Rat, listening to the radio, thinking about writing and the women he has slept with, and pursuing a relationship with a girl with nine fingers.

The story of the narrator, the Rat and J continues in Pinball, 1973."
9780099590750.0,Time To Kill,John Grisham,Fiction,English,https://zangakbookstore.am/en/time-to-kill-1,"THE MULTI-MILLION COPY BESTSELLER
John Grisham's first and most shocking novel, adapted as a film starring Samuel L. Jackson and Matthew McConaughey

When Carl Lee Hailey guns down the violent racists who raped his ten-year-old daughter, the people of the small town of Clanton, Mississippi see it as justice done, and call for his acquittal.
But when extremists outside Clanton - including the KKK - hear that a black man has killed two white men, they invade the town, determined to destroy anything and anyone that opposes their sense of justice. A national media circus descends on Clanton.
As tensions mount, Hailey hires the inexperienced Jake Brigance to defend him. It's the kind of case that could make a young lawyer's career.
But it's also the kind of case that could get a young lawyer killed."
9780099590910.0,Ecstasy,Irvine Welsh,Fiction,English,https://zangakbookstore.am/en/ecstasy,"Rebecca Navarro, best-selling authoress of Regency romances, suffers a paralysing stroke. Assisted by her nurse, Rebecca plans her revenge on her unfaithful husband. But will Freddy Royle, hospital trustee, celebrity and necrophiliac, thwart those plans? Dave Thornton, soccer thug, has lost his heart to flawed beauty Samantha Worthington. Together they go in search of the man who marketed the drug that crippled her - in order to cripple him. Lloyd from Leith has a transfiguring passion for the unhappily married Heather. Together they explore the true nature of house music and chemical romance. Will their ardour fizzle and die in the grim backstreets of Edinburgh, or will it ignite and blaze like a thousand suns?"
9780099591115.0,Filth,Irvine Welsh,Fiction,English,https://zangakbookstore.am/en/filth,"With the festive season almost upon him, Detective Sergeant Bruce Robertson is winding down at work and gearing up socially - kicking off Christmas with a week of sex and drugs in Amsterdam. There are irritating flies in the ointment, though, including a missing wife, a nagging cocaine habit, a dramatic deterioration in his genital health, a string of increasingly demanding extra-marital affairs. The last thing he needs is a messy murder to solve. Still it will mean plenty of overtime, a chance to stitch up some colleagues and finally clinch the promotion he craves. But as Bruce spirals through the lower reaches of degradation and evil, he encounters opposition - in the form of truth and ethical conscience - from the most unexpected quarter of all: his anus. In Bruce Robertson, Welsh has created one of the most corrupt, misanthropic characters in contemporary fiction , and has written a dark, disturbing and very funny novel about sleaze, power, and the abuse of everything. At last, a novel that lives up to its name."
9780099594215.0,Love,Angela Carter,Fiction,English,https://zangakbookstore.am/en/love-4,"WITH AN INTRODUCTION BY AUDREY NIFFENEGGER

Love is Angela Carter's fifth novel and was first published in 1971. With surgical precision it charts the destructive emotional war between a young woman, her husband and his disruptive brother as they move through a labyrinth of betrayal, alienation and lost connections. This revised edition has lost none of Angela Carter's haunting power to evoke the ebb of the 1960s, and includes an afterword which describes the progress of the survivors into the anguish of middle age."
9780099595526.0,War: All Quiet on the Western Front,Erich Maria Remarque,Fiction,English,https://zangakbookstore.am/en/war-all-quiet-on-the-western-front,"One by one the boys begin to fall... In 1914 a room full of German schoolboys, fresh-faced and idealistic, are goaded by their schoolmaster to troop off to the 'glorious war'. With the fire and patriotism of youth they sign up. What follows is the moving story of a young 'unknown soldier' experiencing the horror and disillusionment of life in the trenches."
9780099595632.0,Old Man & The Sea,Ernest Hemingway,Fiction,English,https://zangakbookstore.am/en/old-man-the-sea,"In the baking sun, in a small village off the coast of Havana, lives an old fisherman named Santiago. It has been eighty-four days since he last caught a fish. The locals call it bad luck. Refusing to accept defeat, Santiago sets off in his tiny skiff alone, fishing further out than ever before. It is here, over a number of days, that he, his will and his character are tested beyond imagination. Faced with bad weather, hunger and thirst, the old man finds himself in battle with a giant marlin, a fish bigger than any to have been caught before. Nature is not kind and gentle in this fable, nor is Hemingway. You hold in your hands one of the very best pieces of writing to have ever been created."
9780099595656.0,Moveable Feast,Ernest Hemingway,Fiction,English,https://zangakbookstore.am/en/moveable-feast,"Hemingway's memories of his life as an unknown writer living in Paris in the twenties are deeply personal, warmly affectionate and full of wit. Looking back not only at his own much younger self, but also at the other writers who shared Paris with him - James Joyce, Wyndham Lewis, Scott and Zelda Fitzgerald - he recalls the time when, poor, happy and writing in cafes, he discovered his vocation. Written during the last years of Hemingway's life, his memoir is a lively and powerful reflection of his genius that scintillates with the romance of the city."
9780099595670.0,Fiesta. The Sun Also Rises,Ernest Hemingway,Fiction,English,https://zangakbookstore.am/en/fiesta-the-sun-also-rises,"Fiesta: The Sun Also Rises': Vintage Classics 2014 paperback edition, 216 pages, with new introduction by Colm Toibin. Paris in the twenties: Pernod, parties and expatriate Americans, loose-living on money from home. Jake is wildly in love with Brett Ashley, aristocratic and irresistibly beautiful, with an abandoned, sensuous nature that she cannot change. When the couple drift to Spain to the dazzle of the fiesta and the heady atmosphere of the Bullfight, their affair is strained by new passions, new jealousies, and Jake must finally learn that he will never possess the woman that he loves."
9780099598060.0,Macbeth,Jo Nesbo,Fiction,English,https://zangakbookstore.am/en/macbeth-1,"*JO NESBO HAS SOLD OVER 50 MILLION BOOKS WORLDWIDE*
*No 1 Sunday Times bestseller*

'Immensely enjoyable and gloriously dark' Daily Express

He's the best cop they've got.

When a drug bust turns into a bloodbath it's up to Inspector Macbeth and his team to clean up the mess.

He's also an ex-drug addict with a troubled past.

He's rewarded for his success. Power. Money. Respect. They're all within reach.

But a man like him won't get to the top.

Plagued by hallucinations and paranoia, Macbeth starts to unravel. He's convinced he won't get what is rightfully his.

Unless he kills for it.

'A deliciously oppressive page-turner' Guardian

Watch out for The Jealousy Man, the new Jo Nesbo book, out now"
9780099599876.0,A Redbird Christmas,Fannie Flagg,Fiction,English,https://zangakbookstore.am/en/a-redbird-christmas,"Oswald T. Campbell, aged fifty-two, down-and-out in a Chicago winter, is given only months to live unless he moves South...He finds himself in the small town of Lost River, Alabama, where the residents are friendly if feud-prone and eccentric to a fault. One of them, Roy, keeps a red cardinal, a once wounded bird called Jack. Patsy, a sad, sweet little kid with a crippled leg, from the trailer park up in the woods, takes to dropping by the store - and falls in love with Jack. Flagg takes us on an emotional roller-coaster ride through the lives and hearts of an engaging crew of misfits, fixers and ordinary good-hearted folk, set against the vivid natural backdrop of a mellow Alabama winter."
9780099599883.0,A Week in December,Sebastian Faulks,Fiction,English,https://zangakbookstore.am/en/wirtschaftskommunikation-deutsch-lehrbuch,"Powerful contemporary novel set in London from a master of literary fiction. THE NUMBER ONE BESTSELLER London, the week before Christmas, 2007. Seven wintry days to track the lives of seven characters: a hedge fund manager trying to bring off the biggest trade of his career; a professional footballer recently arrived from Poland; a young lawyer with little work and too much time to speculate; a student who has been led astray by Islamist theory; a hack book-reviewer; a schoolboy hooked on skunk and reality TV; and a Tube driver whose Circle Line train joins these and countless other lives together in a daily loop. With daring skill, the novel pieces together the complex patterns and crossings of modern urban life, and the group is forced, one by one, to confront the true nature of the world they inhabit. Sweeping, satirical, Dickensian in scope, A Week in December is a thrilling state of the nation novel from a master of literary fiction."
9780099734314.0,A Room Of One's Own & Three Guineas,Virginia Woolf,Fiction,English,https://zangakbookstore.am/en/a-room-of-ones-own-three-guineas,"WITH AN INTRODUCTION, PLUS EXTENSIVE NOTES AND REFERENCES BY HERMIONE LEE

This volume combines two books which were among the greatest contributions to feminist literature this century. Together they form a brilliant attack on sexual inequality. A Room of One's Own, first published in 1929, is a witty, urbane and persuasive argument against the intellectual subjection of women, particularly women writers. The sequel, Three Guineas, is a passionate polemic which draws a startling comparison between the tyrannous hypocrisy of the Victorian patriarchal system and the evils of fascism."
9780099740919.0,The Handmaids Tale,Margaret Atwood,Fiction,English,https://zangakbookstore.am/en/handmaids-tale,"Offred is a Handmaid in The Republic of Gilead, a religious totalitarian state in what was formerly known as the United States. She is placed in the household of The Commander, Fred Waterford - her assigned name, Offred, means 'of Fred'. She has only one function: to breed. If Offred refuses to enter into sexual servitude to repopulate a devastated world, she will be hanged. Yet even a repressive state cannot eradicate hope and desire. As she recalls her pre-revolution life in flashbacks, Offred must navigate through the terrifying landscape of torture and persecution in the present day, and between two men upon which her future hangs."
9780099750918.0,Jazz,Toni Morrison,Fiction,English,https://zangakbookstore.am/en/jazz-1,"Joe Trace - in his fifties, door-to-door salesman of Cleopatra beauty products, erstwhile devoted husband - shoots dead his lover of three months, the impetuous, eighteen-year-old Dorcas.
At the funeral, his determined, hard-working wife, Violet, who is given to stumbling into dark mental cracks, tries with a knife to disfigure the corpse. Passionate and profound, Jazz brings us back and forth in time, in a narrative assembled from the hopes, fears and realities of black urban life."
9780099771814.0,American Pastoral,Philip Roth,Fiction,English,https://zangakbookstore.am/en/american-pastoral,"Philip Roth's masterpiece provides a piercing look into the promises of prosperity, civic order and domesticity in twentieth century America

'Swede' Levov is living the American dream. He glides through life cocooned by his devoted family, his demanding yet highly rewarding (and lucrative) business, his sporting prowess, his good looks. He is the embodiment of thriving, post-war America, land of liberty and hope. Until the sunny day in 1968, when the Swede's bountiful American luck deserts him.

The tragedy springs from devastatingly close to home. His adored daughter, Merry, has become a stranger to him, a fanatical teenager capable of an outlandishly savage act of political terrorism that plunges the Levov family into the political mayhem of sixties America, and drags them into the underbelly of a seemingly ascendant society. Rendered powerless by the shocking turn of events, the Swede can only watch as his pastoral idyll is methodically torn apart.

Extraordinarily nuanced and poignant, American Pastoral is the first in an eloquent trilogy of post-war American novels and cemented Roth's reputation as one of the greatest American novelists of the twentieth century.

'Full of insight, full of sharp ironic twists, full of wisdom about American idealism, and full of terrific fun... A profound and personal meditation on the changes in the American psyche over the last fifty years' Financial Times"
9780099819301.0,Mother Night,Kurt Vonnegut,Fiction,English,https://zangakbookstore.am/en/mother-night,"Whilst awaiting trial for war crimes in an Israeli prison, Howard W. Campbell Jr sets down his memoirs on an old German typewriter. He has used such a typewriter before, when he worked as a Nazi propagandist under Goebbels. Though that was before he agreed to become a spy for US military. Is Howard guilty? Can a black or white verdict ever be reached in a world that's a gazillion shades of grey?"
9780099842606.0,Breakfast Of Champions,Kurt Vonnegut,Fiction,English,https://zangakbookstore.am/en/breakfast-of-champions,"Discover Vonnegurt's funny absurdist novel about the human condition.

'Outrageous, witty, thought-provoking, unputdownable, scintillating, invigorating, ennobling, enlightening and masterly' Spectator

In a frolic of cartoon and comic outbursts against rule and reason, a miraculous weaving of science fiction, memoir, parable, fairy tale and farce, Kurt Vonnegut attacks the whole spectrum of American society, releasing some of his best-loved literary creations on the scene.

'Vonnegut explains everything from an apple to the pyramids...weird, fast and inventive' Daily Telegraph"
9780099842705.0,Slapstick or Lonesome No More,Kurt Vonnegut,Fiction,English,https://zangakbookstore.am/en/slapstick-or-lonesome-no-more,"Manhattan has become the Island of Death.

The former President of the United States stands barefoot in a purple toga around a cooking fire in the lobby of the Empire State Building.

He is Dr Wilbur Daffodil-II Swain and Slapstick or Lonesome No More! is his story - one of monstrous twins, orgies, revenge, golf, utopian schemes, and very little tooth brushing. In this post-apocalyptic black comedy - dedicated to Laurel and Hardy - Vonnegut is at his most hilarious, grotesque, and personal."
9780099877103.0,Hocus Pocus,Kurt Vonnegut,Fiction,English,https://zangakbookstore.am/en/hocus-pocus,"'Although it is set in the near future, Hocus Pocus is the most topical, realistic Vonnegut novel to date, and shows the struggle of an artist a little impatient with allegory and more than a little impatient with his own country' - New York Times Book Review

Some get all the luck - but not Eugene Debs Hartke. Ex-Vietnam vet, ex-college professor, and now a TB-stricken inmate at Tarkington State Reformatory, his life has been warped by one ludicrous farce after another. Here, on scraps of paper pilfered from the prison library, he recounts his own story for posterity, revealing the hypocrisy and injustices of a world that just doesn't want him to thrive."
9780099908401.0,The Old Man and the Sea,Ernest Hemingway,Fiction,English,https://zangakbookstore.am/en/the-old-man-and-the-sea-2,"Set in the Gulf Stream off the coast of Havana, Hemingway's magnificent fable is the story of an old man, a young boy and a giant fish. It was The Old Man and the Sea that won for Hemingway the Nobel Prize for Literature. Here, in a perfectly crafted story, is unique and timeless vision of the beauty and grief of man's challenge to the elements in which he lives."
9780099908609.0,For Whom the Bell Tolls,Ernest Hemingway,Fiction,English,https://zangakbookstore.am/en/for-whom-the-bell-tolls,"One of the greatest novels of the 20th century by one of the greatest writers in American history

High in the pine forests of the Spanish Sierra, a guerrilla band prepares to blow up a vital bridge.

Robert Jordan, a young American volunteer on the republican side of the Spanish Civil War, has been sent to handle the dynamiting.

There, in the mountains, he finds the dangers and the intense comradeship of war. And there he discovers Maria, a young woman who has escaped from Franco's rebels. It is in these desperate days that his fate will be set."
9780099909002.0,To Have & Have Not,Ernest Hemingway,Fiction,English,https://zangakbookstore.am/en/to-have-have-not,"Harry Morgan was hard - the classic Hemingway hero - rum-running, gun-running and man-running from Cuba to the Florida Keys in the Depression.

He ran risks, too, from stray coastguard bullets and sudden double-crosses. But it was the only way he could keep his boat, keep his independence, and keep his belly full...

This classic novella was turned into a brilliant film by Howard Hawks - the film in which Humphrey Bogart and Lauren Becall met - and remains an important work by one of the greatest American novelists of the twentieth century."
9780099909101.0,Death in the Afternoon,Ernest Hemingway,Fiction,English,https://zangakbookstore.am/en/death-in-the-afternoon-1,"A fascinating look at the history and grandeur of bullfighting, Death in the Afternoon is also a deeper contemplation on the nature of cowardice and bravery, sport and tragedy, and is enlivened throughout by Hemingway's pungent commentary on life and literature."
9780099909309.0,Men Without Women,Ernest Hemingway,Fiction,English,https://zangakbookstore.am/en/men-without-women,"Men Without Women was a milestone in Hemingway's career. Fiesta had already established him as a novelist of exceptional power, but with these short stories, his second collection, he showed that it is possible, within the space of a few pages, to recreate a scene with absolute truth, bringing to life details observed only by the eye of a uniquely gifted artist.

Hemingway's men are bullfighters and boxers, hired hands and hard drinkers, gangsters and gunmen. Each of their stories deals with masculine toughness unsoftened by woman's hand. Incisive, hard-edged, pared down to the bare minimum, they are classic Hemingway territory - they helped establish him as one of the great literary authors of the twentieth century, and one of the best American authors of all time."
9780099909507.0,The Torrents Of Spring,Ernest Hemingway,Fiction,English,https://zangakbookstore.am/en/torrents-of-spring,"Spring is coming to the small towns of Michigan, but the snow still covers the land when Scripps O'Neil sets of for Chicago, decides to stop a while in Petoskey, and meets up with Yogi Johnson. Their bizarre stories are a brilliant satire on conventional fiction. The characters they meet are absurd and yet strangely familiar. Short, fast-paced, funny, The Torrents of Spring throws light on Hemingway's later work - and is a delight to read. Here we can see the developing talent of one of the great novelists of the twentieth century."
9780099909606.0,Across the River and into the Trees,Ernest Hemingway,Fiction,English,https://zangakbookstore.am/en/across-the-river-and-into-the-trees,"The War is just over. In Venice, a city elaborately and affectionately described, the American Colonel, Richard Cantrell, falls passionately in love with Renata, a young Italian countess who has 'a profile that could break your or anyone else's heart'. Cantrell is embittered, war-scarred and old enough to be Renata's father, but he is overwhelmed by the selflessness and freshness of the love she is offering."
9780099909705.0,Winner Take Nothing,Ernest Hemingway,Fiction,English,https://zangakbookstore.am/en/winner-take-nothing,"Written when Hemingway was at the height of his creative powers, the stories in Winner Take Nothing glow with the mark of his unique talent.
Hunters, wives, old men of wisdom, waiters, fighters, women loved, women lost: they are all here, living on the raw edge, making love, facing the inevitable reality of death.
The characters, the dialogue, the settings, the remarkable insight could have come only from Hemingway's imagination. As an introduction to his work, or as an overview of the themes he developed at greater length in his novels, it is a stunningly successful collection. From one of the greatest writers of the twentieth century."
9780099922803.0,The Brothers Karamazov,Fyodor Dostoevsky,Fiction,English,https://zangakbookstore.am/en/the-brothers-karamazov,"FROM THE AWARD-WINNING TRANSLATORS RICHARD PEVEAR AND LARISSA VOLOKHONSKY

Dostoevsky's beautiful writing style and universal themes make this epic 19"
9780099981107.0,Wise Children,Angela Carter,Fiction,English,https://zangakbookstore.am/en/wise-children,"This title is presented with an introduction by Ali Smith. A richly comic tale of the tangled fortunes of two theatrical families, the Hazards and the Chances, Angela Carter's witty and bawdy novel is populated with as many sets of twins, and mistaken identities as any Shakespeare comedy, and celebrates the magic of over a century of show business."
9780099999003.0,Jailbird,Kurt Vonnegut,Fiction,English,https://zangakbookstore.am/en/jailbird,"J'ailbird has the crackle and snap of Vonnegut's early work - his best since Cat's Cradle. Using the laid-back, ironic voice that has become his stademark, Vonnegut combines fiction and fact to construct an ingenious, wry morality play' - Newsweek

Vonnegut's riotous urban fairytale about the various fiascos of the Nixon years - a firm fan favourite

Walter J. Starbuck's life was on the up. With a Harvard education, a job in federal government and then in Nixon's White House, everything was going great. Only things took a truly spectacular turn for the worse when his involvement in the Watergate scandal landed him in jail."
9780140167771.0,The Secret History,Donna Tartt,Fiction,English,https://zangakbookstore.am/en/the-secret-history,"A misfit at an exclusive New England college, Richard finds kindred spirits in the five eccentric students of his ancient Greek class. But his new friends have a horrific secret. When blackmail and violence threaten to blow their privileged lives apart, they drag Richard into the nightmare that engulfs them. And soon they enter a terrifying heart of darkness from which they may never return."
9780140187748.0,Zenos Conscience,Italo Svevo,Fiction,English,https://zangakbookstore.am/en/zenos-conscience,"This enormously engaging, strange novel is both an engrossing saga of a family and a hilarious account of addiction and failure as its helpless hero, notionally undergoing psychiatric help, manages spectacularly to fail to give up smoking, run his business or make sense of his private life.

A hymn to self-delusion and procrastination ZENO'S CONSCIENCE has provoked enormous affection in its readers both in Italian and English since its first publication in the 1920s."
9780140282559.0,Tender is the Night,Francis Scott Fitzgerald,Fiction,English,https://zangakbookstore.am/en/tender-is-the-night-1,"New Penguin Essentials edition of the heartbreaking classic of the roaring twenties, Tender is the Night by F. Scott Fitzgerald.

'I don't ask you to love me always like this, but I ask you to remember. Somewhere inside me there'll always be the person I am tonight.'

American psychoanalyst Dick Diver and his wife Nicole live in a villa on the French Riviera, surrounded by a circle of glamorous friends. When beautiful film star Rosemary Hoyt arrives she is drawn to the couple - Dick contemplates an affair, while Nicole believes she's found a new best friend. But a dark secret lies at the centre of the Divers' marriage. A secret which could destroy Dick and Nicole and those close to them . . ."
9780140296815.0,Leonardo Da Vinci,Charles Nicholl,Non-fiction,English,https://zangakbookstore.am/en/leonardo-da-vinci-1,"Leonardo da Vinci is the most mysterious of all the great artists, continuing to inspire and intrigue centuries after his death. Who lies behind the legend of the 'Renaissance genius'? What is the real story behind his elusive masterpieces and tantalizing notebooks? Prize-winning author Charles Nicholl has immersed himself for five years in all the manuscripts, paintings and artefacts to produce an 'intimate portrait' of Leonardo. He uses these contemporary materials - his notebooks and sketchbooks, eye witnesses and early biographies, etc - as a way into the mental tone and physical texture of his life and has made myriad small discoveries about him and his work and his circle of associates. This compelling, lyrical biography explores Leonardo's life as never before, brilliantly illuminating the man behind the enigma."
9780140433388.0,Oroonoko The Rover And Other Works,Aphra Behn,Fiction,English,https://zangakbookstore.am/en/oroonoko-the-rover-and-other-works,"When Prince Oroonoko's passion for the virtuous Imoinda arouses the jealousy of his grandfather, the lovers are cast into slavery and transported from Africa to the colony of Surinam. Oroonoko's noble bearing soon wins the respect of his English captors, but his struggle for freedom brings about his destruction. Inspired by Aphra Behn's visit to Surinam, Oroonoko (1688) reflects the author's romantic view of Native Americans as simple, superior peoples 'in the first state of innocence, before men knew how to sin'. The novel also reveals Behn's ambiguous attitude to African slavery - while she favoured it as a means to strengthen England's power, her powerful and moving work conveys its injustice and brutality."
9780140436037.0,The Monk,,Fiction,English,https://zangakbookstore.am/en/the-monk,"Matthew Lewis's Gothic masterpiece, depicting a holy man slowly becoming entangled in a web of sin, The Monk is edited with an introduction by Christopher MacLachlan in Penguin Classics.

Savaged by critics for its blasphemy and obscenity, particularly since the author was a Member of Parliament, The Monk soon attracted thousands of readers keen to see if this Gothic novel lived up to its lurid reputation. With acute psychological insight, Lewis shows the diabolical decline of Ambrosio, a worthy superior of the Capuchins of Madrid who is tempted by Matilda, a young girl who has entered his monastery disguised as a boy. Descending into a hell of his own creation, Ambrosio is driven to magic and murder in an attempt to conceal his crimes from the Inquisition. The Monk was greatly admired by the Marquis de Sade, who saw it as a response to the upheavals of the French Revolution, yet it also reveals something more universal: the way violent and erotic impulses lurking within us all can break through every barrier of social restraint.

Matthew Gregory Lewis (1775-1818) was educated at Oxford after which he held a position in the British Embassy at The Hague. It was there in 1794, that he wrote the racy novel The Monk, under the influence of the early German romantics. Its controversial publication in 1796, due to Lewis' new status as MP, earned him fame and the book a great deal of popularity.

If you enjoyed The Monk, you might like Horace Walpole's The Castle of Otranto, also available in Penguin Classics."
9780140436846.0,The Sonnets and a Lovers Complaint,William Shakespeare,Fiction,English,https://zangakbookstore.am/en/the-sonnets-and-a-lovers-complaint,"The language of Shakespeare's sonnets has become inseparable from the language of love in English; but the force and tenderness of these poems is undiminished by age. When this volume of Shakespeare's poems first appeared in 1609, he had already written most of the great plays that made him famous. The 154 sonnets - all but two of which are addressed to a beautiful young man, 'Mr W.H.', or a treacherous 'dark lady' - contain some of the most exquisite and haunting poetry ever written, and deal with eternal subjects such as love and infidelity, memory and mortality, and the destruction wreaked by Time. Also included is A Lover's Complaint, originally published with the sonnets, in which a young woman is overheard lamenting her betrayal by a heartless seducer."
9780140439908.0,De Profundis and Other Prison Writings,Oscar Wilde,Fiction,English,https://zangakbookstore.am/en/de-profundis-and-other-prison-writings,"De Profundis and Other Prison Writings is a new selection of Oscar Wilde's prison letters and poetry in Penguin Classics, edited and introduced by Colm Tóibìn.

At the start of 1895, Oscar Wilde was the toast of London, widely feted for his most recent stage success, An Ideal Husband. But by May of the same year, Wilde was in Reading prison sentenced to hard labour. 'De Profundis' is an epistolic account of Oscar Wilde's spiritual journey while in prison, and describes his new, shocking conviction that 'the supreme vice is shallowness'. This edition also includes further letters to his wife, his friends, the Home Secretary, newspaper editors and his lover Lord Alfred Douglas - Bosie - himself, as well as 'The Ballad of Reading Gaol', the heart-rending poem about a man sentenced to hang for the murder of the woman he loved.

This Penguin edition is based on the definitive Complete Letters, edited by Wilde's grandson Merlin Holland. Colm Tóibìn's introduction explores Wilde's duality in love, politics and literature. This edition also includes notes on the text and suggested further reading.

Oscar Wilde was born in Dublin. His three volumes of short fiction, The Happy Prince, Lord Arthur Savile's Crime and A House of Pomegranates, together with his only novel, The Picture of Dorian Gray, won him a reputation as a writer with an original talent, a reputation enhanced by the phenomenal success of his society comedies - Lady Windermere's Fan, A Woman of No Importance, An Ideal Husband and The Importance of Being Earnest.

Colm Tóibìn is the author of five novels, including The Blackwater Lightship and The Master, and a collection of stories, Mothers and Sons. His essay collection Love in a Dark Time: Gay Lives from Wilde to Almodovar appeared in 2002. He is the editor of The Penguin Book of Irish Fiction."
9780140444599.0,On Love and Barley,Matsuo Basho,Fiction,English,https://zangakbookstore.am/en/on-love-and-barley,"Basho, one of the greatest of Japanese poets and the master of haiku, was also a Buddhist monk and a life-long traveller. His poems combine 'karumi', or lightness of touch, with the Zen ideal of oneness with creation. Each poem evokes the natural world - the cherry blossom, the leaping frog, the summer moon or the winter snow - suggesting the smallness of human life in comparison to the vastness and drama of nature. Basho himself enjoyed solitude and a life free from possessions, and his haiku are the work of an observant eye and a meditative mind, uncluttered by materialism and alive to the beauty of the world around him."
9780140449877.0,Oblomov,Ivan Goncharov,Fiction,English,https://zangakbookstore.am/en/oblomov-6,"Ilya Ilyich Oblomov is a member of Russia's dying aristocracy - a man so lazy that he has given up his job in the Civil Service, neglected his books, insulted his friends and found himself in debt. Too apathetic to do anything about his problems, he lives in a grubby, crumbling apartment, waited on by Zakhar, his equally idle servant. Terrified by the bustle and activity necessary to participate in the real world, Oblomov manages to avoid work, postpone change and - finally - risks losing the love of his life. Written with sympathetic humour and compassion, Oblomov made Goncharov famous throughout Russia on its publication in 1859, as readers saw in this story of a man whose defining characteristic is indolence, the portrait of an entire class in decline."
